"Plot Title: 1418 Kitchen "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()"
7491,09-03-18 08:40:00 ,16.177,63.670,3.9
7492,09-03-18 08:45:00 ,16.177,63.612,11.8
7493,09-03-18 08:50:00 ,16.201,63.702,3.9
7494,09-03-18 08:55:00 ,16.201,63.817,11.8
7495,09-03-18 09:00:00 ,16.177,63.813,11.8
7496,09-03-18 09:05:00 ,16.177,63.842,11.8
7497,09-03-18 09:10:00 ,16.177,63.957,3.9
7498,09-03-18 09:15:00 ,16.201,64.018,11.8
7499,09-03-18 09:20:00 ,16.225,64.108,11.8
7500,09-03-18 09:25:00 ,16.249,64.169,19.7
7501,09-03-18 09:30:00 ,16.272,64.202,11.8
7502,09-03-18 09:35:00 ,16.296,64.235,11.8
7503,09-03-18 09:40:00 ,16.296,64.235,11.8
7504,09-03-18 09:45:00 ,16.320,64.324,11.8
7505,09-03-18 09:50:00 ,16.320,64.382,11.8
7506,09-03-18 09:55:00 ,16.344,64.443,27.6
7507,09-03-18 10:00:00 ,16.368,64.504,51.2
7508,09-03-18 10:05:00 ,16.415,64.598,43.4
7509,09-03-18 10:10:00 ,16.463,64.549,27.6
7510,09-03-18 10:15:00 ,16.487,64.553,11.8
7511,09-03-18 10:20:00 ,16.511,64.557,11.8
7512,09-03-18 10:25:00 ,16.534,64.561,27.6
7513,09-03-18 10:30:00 ,16.558,64.565,27.6
7514,09-03-18 10:35:00 ,16.582,64.598,27.6
7515,09-03-18 10:40:00 ,16.630,64.634,27.6
7516,09-03-18 10:45:00 ,16.677,64.671,27.6
7517,09-03-18 10:50:00 ,16.725,64.679,35.5
7518,09-03-18 10:55:00 ,16.749,64.626,35.5
7519,09-03-18 11:00:00 ,16.796,64.634,43.4
7520,09-03-18 11:05:00 ,16.844,64.614,27.6
7521,09-03-18 11:10:00 ,16.868,64.647,19.7
7522,09-03-18 11:15:00 ,16.915,64.597,19.7
7523,09-03-18 11:20:00 ,16.939,64.601,11.8
7524,09-03-18 11:25:00 ,17.011,64.614,11.8
7525,09-03-18 11:30:00 ,17.058,64.565,27.6
7526,09-03-18 11:35:00 ,17.106,64.573,43.4
7527,09-03-18 11:40:00 ,17.153,64.552,27.6
7528,09-03-18 11:45:00 ,17.201,64.503,19.7
7529,09-03-18 11:50:00 ,17.249,64.511,11.8
7530,09-03-18 11:55:00 ,17.272,64.486,11.8
7531,09-03-18 12:00:00 ,17.320,64.437,11.8
7532,09-03-18 12:05:00 ,17.391,64.363,11.8
7533,09-03-18 12:10:00 ,17.439,64.342,11.8
7534,09-03-18 12:15:00 ,17.486,64.293,11.8
7535,09-03-18 12:20:00 ,17.510,64.239,11.8
7536,09-03-18 12:25:00 ,17.558,64.104,11.8
7537,09-03-18 12:30:00 ,17.629,64.116,11.8
7538,09-03-18 12:35:00 ,17.677,64.152,27.6
7539,09-03-18 12:40:00 ,17.724,64.218,27.6
7540,09-03-18 12:45:00 ,17.796,64.259,27.6
7541,09-03-18 12:50:00 ,17.867,64.185,35.5
7542,09-03-18 12:55:00 ,17.915,64.135,35.5
7543,09-03-18 13:00:00 ,17.986,64.061,51.2
7544,09-03-18 13:05:00 ,18.057,64.044,43.4
7545,09-03-18 13:10:00 ,18.081,63.961,27.6
7546,09-03-18 13:15:00 ,18.129,63.940,11.8
7547,09-03-18 13:20:00 ,18.200,63.952,19.7
7548,09-03-18 13:25:00 ,18.271,63.906,11.8
7549,09-03-18 13:30:00 ,18.319,63.914,11.8
7550,09-03-18 13:35:00 ,18.366,63.836,11.8
7551,09-03-18 13:40:00 ,18.414,63.757,3.9
7552,09-03-18 13:45:00 ,18.438,63.761,11.8
7553,09-03-18 13:50:00 ,18.485,63.740,19.7
7554,09-03-18 13:55:00 ,18.533,63.748,35.5
7555,09-03-18 14:00:00 ,18.604,63.789,51.2
7556,09-03-18 14:05:00 ,18.652,63.710,51.2
7557,09-03-18 14:10:00 ,18.723,63.635,67.0
7558,09-03-18 14:15:00 ,18.794,63.617,59.1
7559,09-03-18 14:20:00 ,18.842,63.538,59.1
7560,09-03-18 14:25:00 ,18.913,63.492,59.1
7561,09-03-18 14:30:00 ,18.985,63.388,51.2
7562,09-03-18 14:35:00 ,19.056,63.341,35.5
7563,09-03-18 14:40:00 ,19.127,63.295,35.5
7564,09-03-18 14:45:00 ,19.175,63.157,11.8
7565,09-03-18 14:50:00 ,19.222,63.077,3.9
7566,09-03-18 14:55:00 ,19.270,62.910,3.9
7567,09-03-18 15:00:00 ,19.318,62.889,3.9
7568,09-03-18 15:05:00 ,19.365,62.750,3.9
7569,09-03-18 15:10:00 ,19.413,62.729,3.9
7570,09-03-18 15:15:00 ,19.484,62.272,3.9
7571,09-03-18 15:20:00 ,19.555,61.636,3.9
7572,09-03-18 15:25:00 ,19.603,61.673,3.9
7573,09-03-18 15:30:00 ,19.627,61.706,3.9
7574,09-03-18 15:35:00 ,19.674,61.478,3.9
7575,09-03-18 15:40:00 ,19.698,61.688,3.9
7576,09-03-18 15:45:00 ,19.746,62.020,3.9
7577,09-03-18 15:50:00 ,19.793,62.116,3.9
7578,09-03-18 15:55:00 ,19.865,62.010,3.9
7579,09-03-18 16:00:00 ,19.888,62.132,3.9
7580,09-03-18 16:05:00 ,19.912,62.136,3.9
7581,09-03-18 16:10:00 ,19.936,62.169,3.9
7582,09-03-18 16:15:00 ,19.960,62.173,3.9
7583,09-03-18 16:20:00 ,19.984,62.206,3.9
7584,09-03-18 16:25:00 ,20.031,62.214,3.9
7585,09-03-18 16:30:00 ,20.079,62.133,3.9
7586,09-03-18 16:35:00 ,20.079,62.133,3.9
7587,09-03-18 16:40:00 ,20.103,62.078,3.9
7588,09-03-18 16:45:00 ,20.126,61.994,3.9
7589,09-03-18 16:50:00 ,20.150,61.968,3.9
7590,09-03-18 16:55:00 ,20.174,62.001,3.9
7591,09-03-18 17:00:00 ,20.198,62.005,3.9
7592,09-03-18 17:05:00 ,20.246,61.954,3.9
7593,09-03-18 17:10:00 ,20.246,61.983,3.9
7594,09-03-18 17:15:00 ,20.269,62.017,3.9
7595,09-03-18 17:20:00 ,20.269,61.958,3.9
7596,09-03-18 17:25:00 ,20.293,61.962,3.9
7597,09-03-18 17:30:00 ,20.293,61.902,3.9
7598,09-03-18 17:35:00 ,20.341,61.851,3.9
7599,09-03-18 17:40:00 ,20.341,61.792,3.9
7600,09-03-18 17:45:00 ,20.365,61.737,3.9
7601,09-03-18 17:50:00 ,20.365,61.737,3.9
7602,09-03-18 17:55:00 ,20.365,61.707,3.9
7603,09-03-18 18:00:00 ,20.365,61.707,3.9
7604,09-03-18 18:05:00 ,20.388,61.770,3.9
7605,09-03-18 18:10:00 ,20.412,61.715,3.9
7606,09-03-18 18:15:00 ,20.436,61.660,3.9
7607,09-03-18 18:20:00 ,20.436,61.571,3.9
7608,09-03-18 18:25:00 ,20.436,61.512,3.9
7609,09-03-18 18:30:00 ,20.436,61.512,3.9
7610,09-03-18 18:35:00 ,20.436,61.482,3.9
7611,09-03-18 18:40:00 ,20.436,61.482,3.9
7612,09-03-18 18:45:00 ,20.460,61.486,3.9
7613,09-03-18 18:50:00 ,20.460,61.456,3.9
7614,09-03-18 18:55:00 ,20.460,61.397,3.9
7615,09-03-18 19:00:00 ,20.436,61.364,3.9
7616,09-03-18 19:05:00 ,20.436,61.334,3.9
7617,09-03-18 19:10:00 ,20.436,61.304,3.9
7618,09-03-18 19:15:00 ,20.436,61.393,3.9
7619,09-03-18 19:20:00 ,20.436,61.423,3.9
7620,09-03-18 19:25:00 ,20.436,61.393,3.9
7621,09-03-18 19:30:00 ,20.412,61.330,3.9
7622,09-03-18 19:35:00 ,20.388,61.326,3.9
7623,09-03-18 19:40:00 ,20.365,61.352,3.9
7624,09-03-18 19:45:00 ,20.365,61.441,3.9
7625,09-03-18 19:50:00 ,20.341,60.963,3.9
7626,09-03-18 19:55:00 ,20.341,60.814,3.9
7627,09-03-18 20:00:00 ,20.341,60.814,3.9
7628,09-03-18 20:05:00 ,20.341,60.784,3.9
7629,09-03-18 20:10:00 ,20.317,60.899,3.9
7630,09-03-18 20:15:00 ,20.317,60.929,3.9
7631,09-03-18 20:20:00 ,20.317,60.929,3.9
7632,09-03-18 20:25:00 ,20.317,61.018,3.9
7633,09-03-18 20:30:00 ,20.293,61.074,3.9
7634,09-03-18 20:35:00 ,20.269,61.159,3.9
7635,09-03-18 20:40:00 ,20.269,61.278,3.9
7636,09-03-18 20:45:00 ,20.269,61.218,3.9
7637,09-03-18 20:50:00 ,20.269,61.218,3.9
7638,09-03-18 20:55:00 ,20.269,61.248,3.9
7639,09-03-18 21:00:00 ,20.222,61.270,3.9
7640,09-03-18 21:05:00 ,20.198,61.414,3.9
7641,09-03-18 21:10:00 ,20.174,61.410,3.9
7642,09-03-18 21:15:00 ,20.174,61.440,3.9
7643,09-03-18 21:20:00 ,20.174,61.381,3.9
7644,09-03-18 21:25:00 ,20.174,61.440,3.9
7645,09-03-18 21:30:00 ,20.126,61.432,3.9
7646,09-03-18 21:35:00 ,20.103,61.458,3.9
7647,09-03-18 21:40:00 ,20.079,61.513,3.9
7648,09-03-18 21:45:00 ,20.079,61.513,3.9
7649,09-03-18 21:50:00 ,20.079,61.513,3.9
7650,09-03-18 21:55:00 ,20.055,61.539,3.9
7651,09-03-18 22:00:00 ,20.007,61.561,3.9
7652,09-03-18 22:05:00 ,19.984,61.587,3.9
7653,09-03-18 22:10:00 ,19.960,61.613,3.9
7654,09-03-18 22:15:00 ,19.960,61.642,3.9
7655,09-03-18 22:20:00 ,19.960,61.672,3.9
7656,09-03-18 22:25:00 ,19.936,61.668,3.9
7657,09-03-18 22:30:00 ,19.888,61.690,3.9
7658,09-03-18 22:35:00 ,19.865,61.715,3.9
7659,09-03-18 22:40:00 ,19.841,61.800,3.9
7660,09-03-18 22:45:00 ,19.817,61.855,3.9
7661,09-03-18 22:50:00 ,19.817,61.855,3.9
7662,09-03-18 22:55:00 ,19.793,61.763,3.9
7663,09-03-18 23:00:00 ,19.770,61.759,3.9
7664,09-03-18 23:05:00 ,19.722,61.751,3.9
7665,09-03-18 23:10:00 ,19.698,61.806,3.9
7666,09-03-18 23:15:00 ,19.674,61.803,3.9
7667,09-03-18 23:20:00 ,19.674,61.803,3.9
7668,09-03-18 23:25:00 ,19.651,61.799,3.9
7669,09-03-18 23:30:00 ,19.603,61.762,3.9
7670,09-03-18 23:35:00 ,19.579,61.728,3.9
7671,09-03-18 23:40:00 ,19.555,61.754,3.9
7672,09-03-18 23:45:00 ,19.532,61.809,3.9
7673,09-03-18 23:50:00 ,19.508,61.835,3.9
7674,09-03-18 23:55:00 ,19.484,61.978,3.9
7675,09-03-19 00:00:00 ,19.460,61.886,3.9
7676,09-03-19 00:05:00 ,19.436,61.882,3.9
7677,09-03-19 00:10:00 ,19.389,61.904,3.9
7678,09-03-19 00:15:00 ,19.365,61.929,3.9
7679,09-03-19 00:20:00 ,19.341,61.925,3.9
7680,09-03-19 00:25:00 ,19.318,61.892,3.9
7681,09-03-19 00:30:00 ,19.294,61.859,3.9
7682,09-03-19 00:35:00 ,19.246,61.851,3.9
7683,09-03-19 00:40:00 ,19.222,61.847,3.9
7684,09-03-19 00:45:00 ,19.199,61.932,3.9
7685,09-03-19 00:50:00 ,19.175,61.928,3.9
7686,09-03-19 00:55:00 ,19.151,61.894,3.9
7687,09-03-19 01:00:00 ,19.127,61.891,3.9
7688,09-03-19 01:05:00 ,19.080,61.883,3.9
7689,09-03-19 01:10:00 ,19.032,61.875,3.9
7690,09-03-19 01:15:00 ,19.032,61.905,3.9
7691,09-03-19 01:20:00 ,19.008,61.959,3.9
7692,09-03-19 01:25:00 ,18.985,61.956,3.9
7693,09-03-19 01:30:00 ,18.961,61.981,3.9
7694,09-03-19 01:35:00 ,18.937,62.007,3.9
7695,09-03-19 01:40:00 ,18.913,62.032,3.9
7696,09-03-19 01:45:00 ,18.842,62.020,3.9
7697,09-03-19 01:50:00 ,18.842,62.108,3.9
7698,09-03-19 01:55:00 ,18.818,62.105,3.9
7699,09-03-19 02:00:00 ,18.818,62.280,3.9
7700,09-03-19 02:05:00 ,18.842,62.431,3.9
7701,09-03-19 02:10:00 ,18.842,62.401,3.9
7702,09-03-19 02:15:00 ,18.842,62.255,3.9
7703,09-03-19 02:20:00 ,18.842,62.226,3.9
7704,09-03-19 02:25:00 ,18.818,62.193,3.9
7705,09-03-19 02:30:00 ,18.818,62.163,3.9
7706,09-03-19 02:35:00 ,18.794,62.071,3.9
7707,09-03-19 02:40:00 ,18.747,62.064,3.9
7708,09-03-19 02:45:00 ,18.723,62.089,3.9
7709,09-03-19 02:50:00 ,18.675,62.081,3.9
7710,09-03-19 02:55:00 ,18.652,62.136,3.9
7711,09-03-19 03:00:00 ,18.652,62.165,3.9
7712,09-03-19 03:05:00 ,18.628,62.132,3.9
7713,09-03-19 03:10:00 ,18.604,62.128,3.9
7714,09-03-19 03:15:00 ,18.580,62.154,3.9
7715,09-03-19 03:20:00 ,18.557,62.179,3.9
7716,09-03-19 03:25:00 ,18.533,62.234,3.9
7717,09-03-19 03:30:00 ,18.509,62.347,3.9
7718,09-03-19 03:35:00 ,18.509,62.288,3.9
7719,09-03-19 03:40:00 ,18.485,62.285,3.9
7720,09-03-19 03:45:00 ,18.461,62.310,3.9
7721,09-03-19 03:50:00 ,18.438,62.364,3.9
7722,09-03-19 03:55:00 ,18.414,62.361,3.9
7723,09-03-19 04:00:00 ,18.390,62.444,3.9
7724,09-03-19 04:05:00 ,18.366,62.499,3.9
7725,09-03-19 04:10:00 ,18.366,62.470,3.9
7726,09-03-19 04:15:00 ,18.343,62.437,3.9
7727,09-03-19 04:20:00 ,18.295,62.458,3.9
7728,09-03-19 04:25:00 ,18.271,62.483,3.9
7729,09-03-19 04:30:00 ,18.247,62.509,3.9
7730,09-03-19 04:35:00 ,18.224,62.563,3.9
7731,09-03-19 04:40:00 ,18.224,62.621,3.9
7732,09-03-19 04:45:00 ,18.200,62.646,3.9
7733,09-03-19 04:50:00 ,18.176,62.613,3.9
7734,09-03-19 04:55:00 ,18.152,62.639,3.9
7735,09-03-19 05:00:00 ,18.129,62.664,3.9
7736,09-03-19 05:05:00 ,18.081,62.656,3.9
7737,09-03-19 05:10:00 ,18.081,62.773,3.9
7738,09-03-19 05:15:00 ,18.081,62.773,3.9
7739,09-03-19 05:20:00 ,18.033,62.736,3.9
7740,09-03-19 05:25:00 ,18.010,62.761,3.9
7741,09-03-19 05:30:00 ,17.986,62.786,3.9
7742,09-03-19 05:35:00 ,17.962,62.811,3.9
7743,09-03-19 05:40:00 ,17.962,62.927,3.9
7744,09-03-19 05:45:00 ,17.962,62.927,3.9
7745,09-03-19 05:50:00 ,17.962,62.927,3.9
7746,09-03-19 05:55:00 ,17.962,62.956,3.9
7747,09-03-19 06:00:00 ,17.938,62.923,3.9
7748,09-03-19 06:05:00 ,17.915,62.920,3.9
7749,09-03-19 06:10:00 ,17.891,62.916,3.9
7750,09-03-19 06:15:00 ,17.867,62.912,3.9
7751,09-03-19 06:20:00 ,17.843,63.024,3.9
7752,09-03-19 06:25:00 ,17.819,63.020,3.9
7753,09-03-19 06:30:00 ,17.819,63.020,3.9
7754,09-03-19 06:35:00 ,17.796,63.016,3.9
7755,09-03-19 06:40:00 ,17.772,63.012,3.9
7756,09-03-19 06:45:00 ,17.724,63.004,3.9
7757,09-03-19 06:50:00 ,17.701,63.000,3.9
7758,09-03-19 06:55:00 ,17.701,63.116,3.9
7759,09-03-19 07:00:00 ,17.677,63.141,3.9
7760,09-03-19 07:05:00 ,17.677,63.170,3.9
7761,09-03-19 07:10:00 ,17.653,63.137,11.8
7762,09-03-19 07:15:00 ,17.653,63.311,27.6
7763,09-03-19 07:20:00 ,17.677,63.518,27.6
7764,09-03-19 07:25:00 ,17.724,63.555,11.8
7765,09-03-19 07:30:00 ,17.819,63.686,35.5
7766,09-03-19 07:35:00 ,17.938,64.168,59.1
7767,09-03-19 07:40:00 ,18.271,66.485,59.1
7768,09-03-19 07:45:00 ,18.889,66.309,67.0
7769,09-03-19 07:50:00 ,18.985,66.126,74.9
7770,09-03-19 07:55:00 ,18.961,65.750,67.0
7771,09-03-19 08:00:00 ,18.889,65.881,67.0
7772,09-03-19 08:05:00 ,18.842,66.015,59.1
7773,09-03-19 08:10:00 ,18.866,65.991,59.1
7774,09-03-19 08:15:00 ,18.842,65.844,35.5
7775,09-03-19 08:20:00 ,18.818,65.811,19.7
7776,09-03-19 08:25:00 ,18.771,65.917,11.8
7777,09-03-19 08:30:00 ,18.747,65.942,3.9
7778,09-03-19 08:35:00 ,18.699,66.105,11.8
7779,09-03-19 08:40:00 ,18.723,66.280,3.9
7780,09-03-19 08:45:00 ,18.842,66.358,11.8
7781,09-03-19 08:50:00 ,18.985,66.211,3.9
7782,09-03-19 08:55:00 ,18.985,66.268,3.9
7783,09-03-19 09:00:00 ,18.961,66.150,3.9
7784,09-03-19 09:05:00 ,18.937,65.545,3.9
7785,09-03-19 09:10:00 ,18.889,64.876,3.9
7786,09-03-19 09:15:00 ,18.866,64.498,3.9
7787,09-03-19 09:20:00 ,18.842,64.089,3.9
7788,09-03-19 09:25:00 ,18.818,64.230,3.9
7789,09-03-19 09:30:00 ,18.818,64.085,3.9
7790,09-03-19 09:35:00 ,18.866,63.774,3.9
7791,09-03-19 09:40:00 ,18.937,63.525,3.9
7792,09-03-19 09:45:00 ,19.032,63.163,3.9
7793,09-03-19 09:50:00 ,19.056,63.108,11.8
7794,09-03-19 09:55:00 ,19.080,62.908,27.6
7795,09-03-19 10:00:00 ,19.103,62.854,43.4
7796,09-03-19 10:05:00 ,19.127,62.799,27.6
7797,09-03-19 10:10:00 ,19.175,62.807,19.7
7798,09-03-19 10:15:00 ,19.199,62.840,11.8
7799,09-03-19 10:20:00 ,19.222,62.932,11.8
7800,09-03-19 10:25:00 ,19.222,63.107,19.7
7801,09-03-19 10:30:00 ,19.222,63.340,19.7
7802,09-03-19 10:35:00 ,19.246,63.547,19.7
7803,09-03-19 10:40:00 ,19.270,63.755,19.7
7804,09-03-19 10:45:00 ,19.294,63.875,19.7
7805,09-03-19 10:50:00 ,19.318,64.024,27.6
7806,09-03-19 10:55:00 ,19.365,64.177,27.6
7807,09-03-19 11:00:00 ,19.365,64.322,35.5
7808,09-03-19 11:05:00 ,19.389,64.471,35.5
7809,09-03-19 11:10:00 ,19.413,64.735,19.7
7810,09-03-19 11:15:00 ,19.436,64.883,11.8
7811,09-03-19 11:20:00 ,19.484,65.007,11.8
7812,09-03-19 11:25:00 ,19.508,65.155,11.8
7813,09-03-19 11:30:00 ,19.508,65.327,27.6
7814,09-03-19 11:35:00 ,19.532,65.418,35.5
7815,09-03-19 11:40:00 ,19.555,65.537,11.8
7816,09-03-19 11:45:00 ,19.603,65.459,11.8
7817,09-03-19 11:50:00 ,19.627,65.463,11.8
7818,09-03-19 11:55:00 ,19.722,65.422,3.9
7819,09-03-19 12:00:00 ,19.817,64.977,3.9
7820,09-03-19 12:05:00 ,19.865,64.145,3.9
7821,09-03-19 12:10:00 ,19.888,63.421,3.9
7822,09-03-19 12:15:00 ,19.912,63.250,11.8
7823,09-03-19 12:20:00 ,19.912,63.250,3.9
7824,09-03-19 12:25:00 ,19.936,63.371,11.8
7825,09-03-19 12:30:00 ,19.960,63.433,11.8
7826,09-03-19 12:35:00 ,19.984,63.495,35.5
7827,09-03-19 12:40:00 ,20.031,63.532,27.6
7828,09-03-19 12:45:00 ,20.055,63.566,35.5
7829,09-03-19 12:50:00 ,20.103,63.515,35.5
7830,09-03-19 12:55:00 ,20.150,63.640,43.4
7831,09-03-19 13:00:00 ,20.198,63.560,67.0
7832,09-03-19 13:05:00 ,20.246,63.539,67.0
7833,09-03-19 13:10:00 ,20.293,63.517,59.1
7834,09-03-19 13:15:00 ,20.341,63.408,74.9
7835,09-03-19 13:20:00 ,20.365,63.383,74.9
7836,09-03-19 13:25:00 ,20.436,63.336,67.0
7837,09-03-19 13:30:00 ,20.484,63.110,74.9
7838,09-03-19 13:35:00 ,20.555,63.122,74.9
7839,09-03-19 13:40:00 ,20.579,63.126,67.0
7840,09-03-19 13:45:00 ,20.627,63.134,67.0
7841,09-03-19 13:50:00 ,20.650,63.167,74.9
7842,09-03-19 13:55:00 ,20.722,63.208,67.0
7843,09-03-19 14:00:00 ,20.793,63.132,67.0
7844,09-03-19 14:05:00 ,20.841,63.198,74.9
7845,09-03-19 14:10:00 ,20.889,63.235,67.0
7846,09-03-19 14:15:00 ,20.936,63.243,59.1
7847,09-03-19 14:20:00 ,20.984,63.104,59.1
7848,09-03-19 14:25:00 ,21.056,63.028,59.1
7849,09-03-19 14:30:00 ,21.127,62.863,51.2
7850,09-03-19 14:35:00 ,21.175,62.753,35.5
7851,09-03-19 14:40:00 ,21.223,62.555,35.5
7852,09-03-19 14:45:00 ,21.223,62.407,11.8
7853,09-03-19 14:50:00 ,21.270,62.238,3.9
7854,09-03-19 14:55:00 ,21.318,62.334,3.9
7855,09-03-19 15:00:00 ,21.342,62.515,3.9
7856,09-03-19 15:05:00 ,21.366,62.490,3.9
7857,09-03-19 15:10:00 ,21.366,62.342,3.9
7858,09-03-19 15:15:00 ,21.366,62.046,3.9
7859,09-03-19 15:20:00 ,21.390,61.575,3.9
7860,09-03-19 15:25:00 ,21.413,61.133,3.9
7861,09-03-19 15:30:00 ,21.437,60.480,3.9
7862,09-03-19 15:35:00 ,21.461,60.065,3.9
7863,09-03-19 15:40:00 ,21.461,59.494,3.9
7864,09-03-19 15:45:00 ,21.461,59.072,3.9
7865,09-03-19 15:50:00 ,21.461,58.770,3.9
7866,09-03-19 15:55:00 ,21.485,58.713,3.9
7867,09-03-19 16:00:00 ,21.509,58.384,3.9
7868,09-03-19 16:05:00 ,21.509,57.928,3.9
7869,09-03-19 16:10:00 ,21.509,57.563,3.9
7870,09-03-19 16:15:00 ,21.533,57.323,3.9
7871,09-03-19 16:20:00 ,21.533,57.201,3.9
7872,09-03-19 16:25:00 ,21.533,57.262,3.9
7873,09-03-19 16:30:00 ,21.557,57.235,3.9
7874,09-03-19 16:35:00 ,21.557,56.960,3.9
7875,09-03-19 16:40:00 ,21.557,56.623,3.9
7876,09-03-19 16:45:00 ,21.557,55.825,3.9
7877,09-03-19 16:50:00 ,21.533,55.944,3.9
7878,09-03-19 16:55:00 ,21.533,55.791,3.9
7879,09-03-19 17:00:00 ,21.533,55.390,3.9
7880,09-03-19 17:05:00 ,21.533,54.834,3.9
7881,09-03-19 17:10:00 ,21.533,54.772,3.9
7882,09-03-19 17:15:00 ,21.509,54.551,3.9
7883,09-03-19 17:20:00 ,21.509,54.706,3.9
7884,09-03-19 17:25:00 ,21.509,54.706,3.9
7885,09-03-19 17:30:00 ,21.509,54.613,3.9
7886,09-03-19 17:35:00 ,21.485,54.175,3.9
7887,09-03-19 17:40:00 ,21.461,53.986,3.9
7888,09-03-19 17:45:00 ,21.461,53.954,3.9
7889,09-03-19 17:50:00 ,21.461,54.389,3.9
7890,09-03-19 17:55:00 ,21.461,54.947,3.9
7891,09-03-19 18:00:00 ,21.485,55.167,3.9
7892,09-03-19 18:05:00 ,21.485,55.383,3.9
7893,09-03-19 18:10:00 ,21.485,55.568,3.9
7894,09-03-19 18:15:00 ,21.461,55.811,3.9
7895,09-03-19 18:20:00 ,21.461,56.026,3.9
7896,09-03-19 18:25:00 ,21.485,56.306,3.9
7897,09-03-19 18:30:00 ,21.461,56.364,3.9
7898,09-03-19 18:35:00 ,21.461,56.425,3.9
7899,09-03-19 18:40:00 ,21.437,56.514,3.9
7900,09-03-19 18:45:00 ,21.413,56.694,3.9
7901,09-03-19 18:50:00 ,21.413,56.786,3.9
7902,09-03-19 18:55:00 ,21.413,56.878,3.9
7903,09-03-19 19:00:00 ,21.390,56.966,3.9
7904,09-03-19 19:05:00 ,21.366,57.023,3.9
7905,09-03-19 19:10:00 ,21.342,57.111,3.9
7906,09-03-19 19:15:00 ,21.318,57.138,3.9
7907,09-03-19 19:20:00 ,21.318,57.291,3.9
7908,09-03-19 19:25:00 ,21.294,57.348,3.9
7909,09-03-19 19:30:00 ,21.270,57.314,3.9
7910,09-03-19 19:35:00 ,21.246,57.433,3.9
7911,09-03-19 19:40:00 ,21.199,57.426,3.9
7912,09-03-19 19:45:00 ,21.199,57.517,3.9
7913,09-03-19 19:50:00 ,21.175,57.665,3.9
7914,09-03-19 19:55:00 ,21.151,57.662,3.9
7915,09-03-19 20:00:00 ,21.127,57.719,3.9
7916,09-03-19 20:05:00 ,21.103,57.685,3.9
7917,09-03-19 20:10:00 ,21.056,57.708,3.9
7918,09-03-19 20:15:00 ,21.032,57.826,3.9
7919,09-03-19 20:20:00 ,21.032,57.857,3.9
7920,09-03-19 20:25:00 ,21.008,57.853,3.9
7921,09-03-19 20:30:00 ,20.984,57.758,3.9
7922,09-03-19 20:35:00 ,20.936,57.842,3.9
7923,09-03-19 20:40:00 ,20.936,57.842,3.9
7924,09-03-19 20:45:00 ,20.913,57.960,3.9
7925,09-03-19 20:50:00 ,20.889,58.047,3.9
7926,09-03-19 20:55:00 ,20.865,58.074,3.9
7927,09-03-19 21:00:00 ,20.841,58.040,3.9
7928,09-03-19 21:05:00 ,20.817,58.067,3.9
7929,09-03-19 21:10:00 ,20.770,58.120,3.9
7930,09-03-19 21:15:00 ,20.746,58.207,3.9
7931,09-03-19 21:20:00 ,20.746,58.268,3.9
7932,09-03-19 21:25:00 ,20.722,58.264,3.9
7933,09-03-19 21:30:00 ,20.674,58.287,3.9
7934,09-03-19 21:35:00 ,20.650,58.284,3.9
7935,09-03-19 21:40:00 ,20.627,58.371,3.9
7936,09-03-19 21:45:00 ,20.603,58.428,3.9
7937,09-03-19 21:50:00 ,20.579,58.484,3.9
7938,09-03-19 21:55:00 ,20.555,58.481,3.9
7939,09-03-19 22:00:00 ,20.531,58.507,3.9
7940,09-03-19 22:05:00 ,20.484,58.500,3.9
7941,09-03-19 22:10:00 ,20.460,58.587,3.9
7942,09-03-19 22:15:00 ,20.436,58.644,3.9
7943,09-03-19 22:20:00 ,20.412,58.700,3.9
7944,09-03-19 22:25:00 ,20.388,58.697,3.9
7945,09-03-19 22:30:00 ,20.365,58.723,3.9
7946,09-03-19 22:35:00 ,20.317,58.776,3.9
7947,09-03-19 22:40:00 ,20.293,58.863,3.9
7948,09-03-19 22:45:00 ,20.269,58.949,3.9
7949,09-03-19 22:50:00 ,20.246,59.006,3.9
7950,09-03-19 22:55:00 ,20.222,59.002,3.9
7951,09-03-19 23:00:00 ,20.174,59.025,3.9
7952,09-03-19 23:05:00 ,20.150,59.051,3.9
7953,09-03-19 23:10:00 ,20.126,59.138,3.9
7954,09-03-19 23:15:00 ,20.103,59.194,3.9
7955,09-03-19 23:20:00 ,20.079,59.250,3.9
7956,09-03-19 23:25:00 ,20.055,59.277,3.9
7957,09-03-19 23:30:00 ,20.007,59.299,3.9
7958,09-03-19 23:35:00 ,19.960,59.382,3.9
7959,09-03-19 23:40:00 ,19.936,59.468,3.9
7960,09-03-19 23:45:00 ,19.912,59.524,3.9
7961,09-03-19 23:50:00 ,19.888,59.640,3.9
7962,09-03-19 23:55:00 ,19.865,59.636,3.9
7963,09-03-20 00:00:00 ,19.817,59.629,3.9
7964,09-03-20 00:05:00 ,19.793,59.655,3.9
7965,09-03-20 00:10:00 ,19.746,59.737,3.9
7966,09-03-20 00:15:00 ,19.722,59.763,3.9
7967,09-03-20 00:20:00 ,19.698,59.849,3.9
7968,09-03-20 00:25:00 ,19.674,59.845,3.9
7969,09-03-20 00:30:00 ,19.627,59.868,3.9
7970,09-03-20 00:35:00 ,19.603,59.894,3.9
